classe,atributo,code,value
Edif_Ensino,tipoClasseCnae,22,80.33-0 - Educação Superior - Pós-Graduação e Extensão
Edif_Ensino,tipoClasseCnae,23,80.96-9 - Educação Profissional de Nível Técnico
Edif_Ensino,tipoClasseCnae,24,80.97-7 - Educação Profissional de Nível Tecnológico
Edif_Ensino,tipoClasseCnae,25,80.99-3 - Outras Atividades de Ensino
Edif_Ensino,tipoClasseCnae,98,Misto
Edif_Ensino,tipoClasseCnae,99,Outros
Edif_Ensino,matConstr,0,Desconhecido
Edif_Ensino,matConstr,1,Alvenaria
Edif_Ensino,matConstr,2,Concreto
Edif_Ensino,matConstr,3,Metal
Edif_Ensino,matConstr,4,Rocha
Edif_Ensino,matConstr,5,Madeira
Edif_Ensino,matConstr,97,Não aplicável
Edif_Ensino,matConstr,99,Outros
Edif_Religiosa,geometriaAproximada,1,Sim
Edif_Religiosa,geometriaAproximada,2,Não
Edif_Religiosa,tipoEdifRelig,0,Desconhecido
Edif_Religiosa,tipoEdifRelig,1,Igreja
Edif_Religiosa,tipoEdifRelig,2,Templo
Edif_Religiosa,tipoEdifRelig,3,Centro
Edif_Religiosa,tipoEdifRelig,4,Mosteiro
Edif_Religiosa,tipoEdifRelig,5,Convento
Edif_Religiosa,tipoEdifRelig,6,Mesquita
Edif_Religiosa,tipoEdifRelig,7,Sinagoga
Edif_Religiosa,tipoEdifRelig,99,Outros
Edif_Religiosa,ensino,0,Desconhecido
Edif_Religiosa,ensino,1,Sim
Edif_Religiosa,ensino,2,Não
Edif_Religiosa,operacional,0,Desconhecido
Edif_Religiosa,operacional,1,Sim
Edif_Religiosa,operacional,2,Não
Edif_Religiosa,situacaoFisica,0,Desconhecida
Edif_Religiosa,situacaoFisica,1,Abandonada
Edif_Religiosa,situacaoFisica,2,Destruída
Edif_Religiosa,situacaoFisica,3,Em construção
Edif_Religiosa,situacaoFisica,5,Construída
Edif_Religiosa,matConstr,0,Desconhecido
Edif_Religiosa,matConstr,1,Alvenaria
Edif_Religiosa,matConstr,2,Concreto
Edif_Religiosa,matConstr,3,Metal
Edif_Religiosa,matConstr,4,Rocha
Edif_Religiosa,matConstr,5,Madeira
Edif_Religiosa,matConstr,97,Não aplicável
Edif_Religiosa,matConstr,99,Outros
Edif_Const_Lazer,geometriaAproximada,1,Sim
Edif_Const_Lazer,geometriaAproximada,2,Não
Edif_Const_Lazer,operacional,0,Desconhecido
Edif_Const_Lazer,operacional,1,Sim
Edif_Const_Lazer,operacional,2,Não
Edif_Const_Lazer,situacaoFisica,0,Desconhecida
Edif_Const_Lazer,situacaoFisica,1,Abandonada
Edif_Const_Lazer,situacaoFisica,2,Destruída
Edif_Const_Lazer,situacaoFisica,3,Em construção
Edif_Const_Lazer,situacaoFisica,5,Construída
Edif_Const_Lazer,tipoEdifLazer,0,Desconhecido
Edif_Const_Lazer,tipoEdifLazer,1,Estádio
Edif_Const_Lazer,tipoEdifLazer,2,Ginásio
Edif_Const_Lazer,tipoEdifLazer,3,Museu
Edif_Const_Lazer,tipoEdifLazer,4,Teatro
Edif_Const_Lazer,tipoEdifLazer,5,Anfiteatro
Edif_Const_Lazer,tipoEdifLazer,6,Cinema
Edif_Const_Lazer,tipoEdifLazer,7,Centro cultural
Edif_Const_Lazer,tipoEdifLazer,8,Plataforma de pesca
Edif_Const_Lazer,tipoEdifLazer,9,Chaminé
Edif_Const_Lazer,tipoEdifLazer,99,Outros
Edif_Const_Lazer,matConstr,0,Desconhecido
Edif_Const_Lazer,matConstr,1,Alvenaria
Edif_Const_Lazer,matConstr,2,Concreto
Edif_Const_Lazer,matConstr,3,Metal
Edif_Const_Lazer,matConstr,4,Rocha
Edif_Const_Lazer,matConstr,5,Madeira
Edif_Const_Lazer,matConstr,97,Não aplicável
Edif_Const_Lazer,matConstr,99,Outros
Piscina,geometriaAproximada,1,Sim
Piscina,geometriaAproximada,2,Não
Piscina,operacional,0,Desconhecido
Piscina,operacional,1,Sim
Piscina,operacional,2,Não
Piscina,situacaoFisica,0,Desconhecida
Piscina,situacaoFisica,1,Abandonada
Piscina,situacaoFisica,2,Destruída
Piscina,situacaoFisica,3,Em construção
Piscina,situacaoFisica,5,Construída
Campo_Quadra,geometriaAproximada,1,Sim
Campo_Quadra,geometriaAproximada,2,Não
Campo_Quadra,operacional,0,Desconhecido
Campo_Quadra,operacional,1,Sim
Campo_Quadra,operacional,2,Não
Campo_Quadra,situacaoFisica,0,Desconhecida
Campo_Quadra,situacaoFisica,1,Abandonada
Campo_Quadra,situacaoFisica,2,Destruída
Campo_Quadra,situacaoFisica,3,Em construção
Campo_Quadra,situacaoFisica,5,Construída
Campo_Quadra,tipoCampoQuadra,0,Desconhecido
Campo_Quadra,tipoCampoQuadra,1,Futebol
Campo_Quadra,tipoCampoQuadra,2,Basquete
Campo_Quadra,tipoCampoQuadra,3,Vôlei
Campo_Quadra,tipoCampoQuadra,4,Pólo
Campo_Quadra,tipoCampoQuadra,5,Hipismo
Campo_Quadra,tipoCampoQuadra,6,Poliesportiva
Campo_Quadra,tipoCampoQuadra,7,Tênis
Campo_Quadra,tipoCampoQuadra,99,Outros
Edif_Const_Turistica,geometriaAproximada,1,Sim
Edif_Const_Turistica,geometriaAproximada,2,Não
Edif_Const_Turistica,tipoEdifTurist,0,Desconhecido
Edif_Const_Turistica,tipoEdifTurist,9,Cruzeiro
Edif_Const_Turistica,tipoEdifTurist,10,Estátua
Edif_Const_Turistica,tipoEdifTurist,11,Mirante
Edif_Const_Turistica,tipoEdifTurist,12,Monumento
Edif_Const_Turistica,tipoEdifTurist,13,Panteão
Edif_Const_Turistica,tipoEdifTurist,99,Outros
Edif_Const_Turistica,ovgd,0,Desconhecido
Edif_Const_Turistica,ovgd,1,Sim
Edif_Const_Turistica,ovgd,2,Não
Edif_Const_Turistica,operacional,0,Desconhecido
Edif_Const_Turistica,operacional,1,Sim
Edif_Const_Turistica,operacional,2,Não
Edif_Const_Turistica,situacaoFisica,0,Desconhecida
Edif_Const_Turistica,situacaoFisica,1,Abandonada
Edif_Const_Turistica,situacaoFisica,2,Destruída
Edif_Const_Turistica,situacaoFisica,3,Em construção
Edif_Const_Turistica,situacaoFisica,5,Construída
Edif_Const_Turistica,matConstr,0,Desconhecido
Edif_Const_Turistica,matConstr,1,Alvenaria
Edif_Const_Turistica,matConstr,2,Concreto
Edif_Const_Turistica,matConstr,3,Metal
Edif_Const_Turistica,matConstr,4,Rocha
Edif_Const_Turistica,matConstr,5,Madeira
Edif_Const_Turistica,matConstr,97,Não aplicável
Edif_Const_Turistica,matConstr,99,Outros
Ruina,geometriaAproximada,1,Sim
Ruina,geometriaAproximada,2,Não
Pista_Competicao,geometriaAproximada,1,Sim
Pista_Competicao,geometriaAproximada,2,Não
Pista_Competicao,operacional,0,Desconhecido
Pista_Competicao,operacional,1,Sim
Pista_Competicao,operacional,2,Não
Pista_Competicao,situacaoFisica,0,Desconhecida
Pista_Competicao,situacaoFisica,1,Abandonada
Pista_Competicao,situacaoFisica,2,Destruída
Pista_Competicao,situacaoFisica,3,Em construção
Pista_Competicao,situacaoFisica,5,Construída
Pista_Competicao,tipoPista,0,Desconhecido
Pista_Competicao,tipoPista,1,Atletismo
Pista_Competicao,tipoPista,2,Ciclismo
Pista_Competicao,tipoPista,3,Motociclismo
Pista_Competicao,tipoPista,4,Automobilismo
Pista_Competicao,tipoPista,5,Corrida de cavalos
Pista_Competicao,tipoPista,98,Misto
Pista_Competicao,tipoPista,99,Outros
Arquibancada,geometriaAproximada,1,Sim
Arquibancada,geometriaAproximada,2,Não
Arquibancada,operacional,0,Desconhecido
Arquibancada,operacional,1,Sim
Arquibancada,operacional,2,Não
Arquibancada,situacaoFisica,0,Desconhecida
Arquibancada,situacaoFisica,1,Abandonada
Arquibancada,situacaoFisica,2,Destruída
Arquibancada,situacaoFisica,3,Em construção
Arquibancada,situacaoFisica,5,Construída
Arquibancada,matConstr,0,Desconhecido
Arquibancada,matConstr,1,Alvenaria
Arquibancada,matConstr,2,Concreto
Arquibancada,matConstr,3,Metal
Arquibancada,matConstr,5,Madeira
Arquibancada,matConstr,99,Outros
Coreto_Tribuna,geometriaAproximada,1,Sim
Coreto_Tribuna,geometriaAproximada,2,Não
Coreto_Tribuna,operacional,0,Desconhecido
Coreto_Tribuna,operacional,1,Sim
Coreto_Tribuna,operacional,2,Não
Coreto_Tribuna,situacaoFisica,0,Desconhecida
Coreto_Tribuna,situacaoFisica,1,Abandonada
Coreto_Tribuna,situacaoFisica,2,Destruída
Coreto_Tribuna,situacaoFisica,3,Em construção
Coreto_Tribuna,situacaoFisica,5,Construída
Coreto_Tribuna,matConstr,0,Desconhecido
Coreto_Tribuna,matConstr,1,Alvenaria
Coreto_Tribuna,matConstr,2,Concreto
Coreto_Tribuna,matConstr,3,Metal
Coreto_Tribuna,matConstr,5,Madeira
Coreto_Tribuna,matConstr,99,Outros
Edif_Comerc_Serv,geometriaAproximada,1,Sim
Edif_Comerc_Serv,geometriaAproximada,2,Não
Edif_Comerc_Serv,operacional,0,Desconhecido
Edif_Comerc_Serv,operacional,1,Sim
Edif_Comerc_Serv,operacional,2,Não
Edif_Comerc_Serv,situacaoFisica,0,Desconhecida
Edif_Comerc_Serv,situacaoFisica,1,Abandonada
Edif_Comerc_Serv,situacaoFisica,2,Destruída
Edif_Comerc_Serv,situacaoFisica,3,Em construção
Edif_Comerc_Serv,situacaoFisica,5,Construída
Edif_Comerc_Serv,matConstr,0,Desconhecido
Edif_Comerc_Serv,matConstr,1,Alvenaria
Edif_Comerc_Serv,matConstr,2,Concreto
Edif_Comerc_Serv,matConstr,3,Metal
Edif_Comerc_Serv,matConstr,4,Rocha
Edif_Comerc_Serv,matConstr,5,Madeira
Edif_Comerc_Serv,matConstr,97,Não aplicável
Edif_Comerc_Serv,matConstr,99,Outros
Edif_Comerc_Serv,tipoEdifComercServ,0,Desconhecido
Edif_Comerc_Serv,tipoEdifComercServ,3,Centro Comercial
Edif_Comerc_Serv,tipoEdifComercServ,4,Mercado
Edif_Comerc_Serv,tipoEdifComercServ,5,Centro de convenções
Edif_Comerc_Serv,tipoEdifComercServ,6,Feira
Edif_Comerc_Serv,tipoEdifComercServ,7,Hotel/motel/pousada
Edif_Comerc_Serv,tipoEdifComercServ,8,Restaurante
Edif_Comerc_Serv,tipoEdifComercServ,99,Outros
Edif_Comerc_Serv,finalidade,0,Desconhecida
Edif_Comerc_Serv,finalidade,1,Comercial
Edif_Comerc_Serv,finalidade,2,Serviço
Edif_Comerc_Serv,finalidade,98,Mista
Deposito_Geral,geometriaAproximada,1,Sim
Deposito_Geral,geometriaAproximada,2,Não
Deposito_Geral,operacional,0,Desconhecido
Deposito_Geral,operacional,1,Sim
Deposito_Geral,operacional,2,Não
Deposito_Geral,situacaoFisica,0,Desconhecida
Deposito_Geral,situacaoFisica,1,Abandonada
Deposito_Geral,situacaoFisica,2,Destruída
Deposito_Geral,situacaoFisica,3,Em construção
Deposito_Geral,situacaoFisica,5,Construída
Deposito_Geral,tipoDepGeral,0,Desconhecido
Deposito_Geral,tipoDepGeral,8,Galpão
Deposito_Geral,tipoDepGeral,9,Silo
Deposito_Geral,tipoDepGeral,10,Composteira
Deposito_Geral,tipoDepGeral,11,Depósito frigorífico
Deposito_Geral,tipoDepGeral,32,Armazém
Deposito_Geral,tipoDepGeral,99,Outros
Deposito_Geral,matConstr,0,Desconhecido
Deposito_Geral,matConstr,1,Alvenaria
Deposito_Geral,matConstr,2,Concreto
Deposito_Geral,matConstr,3,Metal
Deposito_Geral,matConstr,4,Rocha
Deposito_Geral,matConstr,5,Madeira
Deposito_Geral,matConstr,97,Não aplicável
Deposito_Geral,matConstr,99,Outros
Deposito_Geral,tipoExposicao,0,Desconhecido
Deposito_Geral,tipoExposicao,3,Fechado
Deposito_Geral,tipoExposicao,4,Coberto
Deposito_Geral,tipoExposicao,5,Céu aberto
Deposito_Geral,tipoExposicao,99,Outros
Deposito_Geral,tipoProdutoResiduo,0,Desconhecido
Deposito_Geral,tipoProdutoResiduo,3,Petróleo
Deposito_Geral,tipoProdutoResiduo,5,Gás
Deposito_Geral,tipoProdutoResiduo,6,Grãos
Deposito_Geral,tipoProdutoResiduo,16,Vinhoto
Deposito_Geral,tipoProdutoResiduo,17,Estrume
Deposito_Geral,tipoProdutoResiduo,18,Cascalho
Deposito_Geral,tipoProdutoResiduo,19,Semente
Deposito_Geral,tipoProdutoResiduo,20,Inseticida
Deposito_Geral,tipoProdutoResiduo,21,Folhagens
Deposito_Geral,tipoProdutoResiduo,22,Pedra
Deposito_Geral,tipoProdutoResiduo,23,Granito
Deposito_Geral,tipoProdutoResiduo,24,Mármore
Deposito_Geral,tipoProdutoResiduo,25,Bauxita
Deposito_Geral,tipoProdutoResiduo,26,Manganês
Deposito_Geral,tipoProdutoResiduo,27,Talco
Deposito_Geral,tipoProdutoResiduo,28,Óleo diesel
Deposito_Geral,tipoProdutoResiduo,29,Gasolina
Deposito_Geral,tipoProdutoResiduo,30,Álcool
Deposito_Geral,tipoProdutoResiduo,31,Querosene
Deposito_Geral,tipoProdutoResiduo,32,Cobre
Deposito_Geral,tipoProdutoResiduo,33,Carvão
Deposito_Geral,tipoProdutoResiduo,34,Sal
Deposito_Geral,tipoProdutoResiduo,35,Ferro
Deposito_Geral,tipoProdutoResiduo,36,Escória
Deposito_Geral,tipoProdutoResiduo,41,Forragem
Deposito_Geral,tipoProdutoResiduo,98,Misto
Deposito_Geral,tipoProdutoResiduo,99,Outros
Deposito_Geral,tipoConteudo,0,Desconhecido
Deposito_Geral,tipoConteudo,1,Insumo
Deposito_Geral,tipoConteudo,2,Produto
Deposito_Geral,tipoConteudo,3,Resíduo
Deposito_Geral,unidadeVolume,0,Desconhecido
Deposito_Geral,unidadeVolume,1,L
Deposito_Geral,unidadeVolume,2,M3
Deposito_Geral,tratamento,0,Desconhecido
Deposito_Geral,tratamento,1,Sim
Deposito_Geral,tratamento,2,Não
Deposito_Geral,tratamento,97,Não aplicável
Area_Industrial,geometriaAproximada,1,Sim
Area_Industrial,geometriaAproximada,2,Não
Edif_Industrial,geometriaAproximada,1,Sim
Edif_Industrial,geometriaAproximada,2,Não
Edif_Industrial,chamine,1,Sim
Edif_Industrial,chamine,2,Não
Edif_Industrial,operacional,0,Desconhecido
Edif_Industrial,operacional,1,Sim
Edif_Industrial,operacional,2,Não
Edif_Industrial,situacaoFisica,0,Desconhecida
Edif_Industrial,situacaoFisica,1,Abandonada
Edif_Industrial,situacaoFisica,2,Destruída
Edif_Industrial,situacaoFisica,3,Em construção
Edif_Industrial,situacaoFisica,5,Construída
Edif_Industrial,matConstr,0,Desconhecido
Edif_Industrial,matConstr,1,Alvenaria
Edif_Industrial,matConstr,2,Concreto
Edif_Industrial,matConstr,3,Metal
Edif_Industrial,matConstr,5,Madeira
Edif_Industrial,matConstr,4,Rocha
Edif_Industrial,matConstr,97,Não aplicável
Edif_Industrial,matConstr,99,Outros
Edif_Industrial,tipoDivisaoCnae,0,Desconhecido
Edif_Industrial,tipoDivisaoCnae,15,Fabricação Alimentícia e Bebidas
Edif_Industrial,tipoDivisaoCnae,16,Fabricação de Produtos do Fumo
Edif_Industrial,tipoDivisaoCnae,17,Fabricação de Produtos Têxteis
Edif_Industrial,tipoDivisaoCnae,18,Confecção de artigos do Vestuário e Acessórios
Edif_Industrial,tipoDivisaoCnae,19,Preparação de Couros e Fabricação de Artefatos de couro
Edif_Industrial,tipoDivisaoCnae,20,Fabricação de produtos de Madeira e Celulose
Edif_Industrial,tipoDivisaoCnae,21,Fabricação de Celulose
Edif_Industrial,tipoDivisaoCnae,22,Edição Impressão e Reprodução de Gravações
Edif_Industrial,tipoDivisaoCnae,23,Fabricação de Coque
Edif_Industrial,tipoDivisaoCnae,24,Fabricação de Produtos Químicos
Edif_Industrial,tipoDivisaoCnae,25,Fabricação de Artigos de Borracha e Material Plástico
Edif_Industrial,tipoDivisaoCnae,26,Fabricação de Produtos de Minerais Não-Metálicos
Edif_Industrial,tipoDivisaoCnae,27,Metalurgia Básica
Edif_Industrial,tipoDivisaoCnae,28,Fabricação de Produtos de Metal
Edif_Industrial,tipoDivisaoCnae,29,Fabricação de Máquinas e Equipamentos
Edif_Industrial,tipoDivisaoCnae,30,Fabricação de Máquinas de Escritório e Equipamentos de Informática
Edif_Industrial,tipoDivisaoCnae,31,Fabricação de Máquinas
Edif_Industrial,tipoDivisaoCnae,32,Fabricação de Material Eletrônico
Edif_Industrial,tipoDivisaoCnae,33,Fabricação de Equipamentos de Instrumentação Médico-Hospitalares
Edif_Industrial,tipoDivisaoCnae,34,Fabricação e Montagem de Veículos Automotores
Edif_Industrial,tipoDivisaoCnae,35,Fabricação de Outros Equipamentos de Transporte
Edif_Industrial,tipoDivisaoCnae,36,Fabricação de Móveis e Industrias Diversas
Edif_Industrial,tipoDivisaoCnae,37,Reciclagem
Edif_Industrial,tipoDivisaoCnae,45,Construção
Edif_Industrial,tipoDivisaoCnae,99,Outros
Ext_Mineral,geometriaAproximada,1,Sim
Ext_Mineral,geometriaAproximada,2,Não
Ext_Mineral,tipoSecaoCnae,0,Desconhecido
Ext_Mineral,tipoSecaoCnae,1,C - Indústrias Extrativas
Ext_Mineral,tipoSecaoCnae,99,Outros
Ext_Mineral,operacional,0,Desconhecido
Ext_Mineral,operacional,1,Sim
Ext_Mineral,operacional,2,Não
Ext_Mineral,situacaoFisica,0,Desconhecida
Ext_Mineral,situacaoFisica,1,Abandonada
Ext_Mineral,situacaoFisica,2,Destruída
Ext_Mineral,situacaoFisica,3,Em construção
Ext_Mineral,situacaoFisica,5,Construída
Ext_Mineral,tipoExtMin,0,Desconhecido
Ext_Mineral,tipoExtMin,1,Poço
Ext_Mineral,tipoExtMin,4,Mina
Ext_Mineral,tipoExtMin,5,Garimpo
Ext_Mineral,tipoExtMin,6,Salina
Ext_Mineral,tipoExtMin,7,Pedreira
Ext_Mineral,tipoExtMin,8,Ponto de prospecção
Ext_Mineral,tipoExtMin,99,Outros
Ext_Mineral,tipoProdutoResiduo,0,Desconhecido
Ext_Mineral,tipoProdutoResiduo,3,Petróleo
Ext_Mineral,tipoProdutoResiduo,5,Gás
Ext_Mineral,tipoProdutoResiduo,18,Cascalho
Ext_Mineral,tipoProdutoResiduo,22,Pedra (brita)
Ext_Mineral,tipoProdutoResiduo,23,Granito
