classe,atributo,code,value,dominio
rel_pico,tipoelemnat,99,Outros,tipoelemnat
rel_rocha,tipoelemnat,99,Outros,tipoelemnat
sau_edif_servico_social,matconstr,0,Desconhecido,matconstr
sau_edif_servico_social,matconstr,1,Alvenaria,matconstr
sau_edif_servico_social,matconstr,2,Concreto,matconstr
sau_edif_servico_social,matconstr,3,Metal,matconstr
sau_edif_servico_social,matconstr,4,Rocha,matconstr
sau_edif_servico_social,matconstr,5,Madeira,matconstr
sau_edif_servico_social,matconstr,97,Não Aplicável,matconstr
sau_edif_servico_social,matconstr,99,Outros,matconstr
sau_edif_saude,matconstr,0,Desconhecido,matconstr
sau_edif_saude,matconstr,1,Alvenaria,matconstr
sau_edif_saude,matconstr,2,Concreto,matconstr
sau_edif_saude,matconstr,3,Metal,matconstr
sau_edif_saude,matconstr,4,Rocha,matconstr
sau_edif_saude,matconstr,5,Madeira,matconstr
sau_edif_saude,matconstr,97,Não Aplicável,matconstr
sau_edif_saude,matconstr,99,Outros,matconstr
sau_edif_saude,situacaofisica,0,Desconhecida,situacaofisica
sau_edif_saude,situacaofisica,1,Abandonada,situacaofisica
sau_edif_saude,situacaofisica,2,Destruída,situacaofisica
sau_edif_saude,situacaofisica,3,Em Construção,situacaofisica
sau_edif_saude,situacaofisica,5,Construída,situacaofisica
sau_edif_saude,tipoclassecnae,0,Desconhecido,tipoclassecnae
sau_edif_saude,tipoclassecnae,26,85.11-1 Atendimento Hospitalar (Hospital),tipoclassecnae
sau_edif_saude,tipoclassecnae,27,85.12-0 Atendimento a Urgência e Emergências (Pronto Socorro),tipoclassecnae
sau_edif_saude,tipoclassecnae,28,85.13-8 Atenção Ambulatorial (Posto e Centro de Saúde),tipoclassecnae
sau_edif_saude,tipoclassecnae,29,85.14-6 Serviços de Complementação Diagnóstica ou Terapêutica,tipoclassecnae
sau_edif_saude,tipoclassecnae,30,85.16-2 Outras Atividades Relacionadas com a Atenção à Saúde (Instituto de Pesquisa),tipoclassecnae
sau_edif_saude,tipoclassecnae,31,85.20-0 Serviços Veterinários,tipoclassecnae
sau_edif_saude,tipoclassecnae,98,Misto,tipoclassecnae
sau_edif_saude,tipoclassecnae,99,Outros,tipoclassecnae
sau_edif_servico_social,situacaofisica,0,Desconhecida,situacaofisica
sau_edif_servico_social,situacaofisica,1,Abandonada,situacaofisica
sau_edif_servico_social,situacaofisica,2,Destruída,situacaofisica
sau_edif_servico_social,situacaofisica,3,Em Construção,situacaofisica
sau_edif_servico_social,situacaofisica,5,Construída,situacaofisica
sau_edif_servico_social,tipoclassecnae,0,Desconhecido,tipoclassecnae
sau_edif_servico_social,tipoclassecnae,32,85.31-6 - Serviços Sociais com alojamento,tipoclassecnae
sau_edif_servico_social,tipoclassecnae,33,85.32-4 - Serviços Sociais sem alojamento,tipoclassecnae
sau_edif_servico_social,tipoclassecnae,98,Misto,tipoclassecnae
sau_edif_servico_social,tipoclassecnae,99,Outros,tipoclassecnae
tra_atracadouro,administracao,0,Desconhecida,administracao
tra_atracadouro,administracao,1,Federal,administracao
tra_atracadouro,administracao,2,Estadual,administracao
tra_atracadouro,administracao,3,Municipal,administracao
tra_atracadouro,administracao,6,Particular,administracao
tra_atracadouro,administracao,7,Concessionada,administracao
tra_atracadouro,matconstr,0,Desconhecido,matconstr
tra_atracadouro,matconstr,1,Alvenaria,matconstr
tra_atracadouro,matconstr,2,Concreto,matconstr
tra_atracadouro,matconstr,3,Metal,matconstr
tra_atracadouro,matconstr,4,Rocha,matconstr
tra_atracadouro,matconstr,5,Madeira,matconstr
tra_atracadouro,matconstr,99,Outros,matconstr
tra_caminho_aereo,situacaofisica,0,Desconhecida,situacaofisica
tra_caminho_aereo,situacaofisica,1,Abandonada,situacaofisica
tra_caminho_aereo,situacaofisica,2,Destruída,situacaofisica
tra_caminho_aereo,situacaofisica,3,Em Construção,situacaofisica
tra_caminho_aereo,situacaofisica,5,Construída,situacaofisica
tra_ciclovia,administracao,0,Desconhecida,administracao
tra_ciclovia,administracao,2,Estadual,administracao
tra_ciclovia,administracao,3,Municipal,administracao
tra_ciclovia,administracao,4,Estadual/Municipal,administracao
tra_ciclovia,administracao,6,Particular,administracao
tra_condutor_hidrico,matconstr,0,Desconhecido,matconstr
tra_condutor_hidrico,matconstr,1,Alvenaria,matconstr
tra_condutor_hidrico,matconstr,2,Concreto,matconstr
tra_condutor_hidrico,matconstr,3,Metal,matconstr
tra_condutor_hidrico,matconstr,4,Rocha,matconstr
tra_condutor_hidrico,matconstr,99,Outros,matconstr
tra_condutor_hidrico,mattransp,1,Água,mattransp
tra_condutor_hidrico,setor,1,Energético,setor
tra_condutor_hidrico,situacaofisica,0,Desconhecida,situacaofisica
tra_condutor_hidrico,situacaofisica,1,Abandonada,situacaofisica
tra_condutor_hidrico,situacaofisica,2,Destruída,situacaofisica
tra_condutor_hidrico,situacaofisica,3,Em Construção,situacaofisica
tra_condutor_hidrico,situacaofisica,5,Construída,situacaofisica
tra_eclusa,matconstr,0,Desconhecido,matconstr
tra_eclusa,matconstr,1,Alvenaria,matconstr
tra_eclusa,matconstr,2,Concreto,matconstr
tra_eclusa,matconstr,3,Metal,matconstr
tra_eclusa,matconstr,5,Madeira,matconstr
tra_eclusa,matconstr,99,Outros,matconstr
tra_eclusa,situacaofisica,0,Desconhecida,situacaofisica
tra_eclusa,situacaofisica,1,Abandonada,situacaofisica
tra_eclusa,situacaofisica,2,Destruída,situacaofisica
tra_eclusa,situacaofisica,3,Em Construção,situacaofisica
tra_eclusa,situacaofisica,5,Construída,situacaofisica
tra_edif_constr_aeroportuaria,administracao,0,Desconhecida,administracao
tra_edif_constr_aeroportuaria,administracao,1,Federal,administracao
tra_edif_constr_aeroportuaria,administracao,2,Estadual,administracao
tra_edif_constr_aeroportuaria,administracao,3,Municipal,administracao
tra_edif_constr_aeroportuaria,administracao,6,Particular,administracao
tra_edif_constr_aeroportuaria,matconstr,0,Desconhecido,matconstr
tra_edif_constr_aeroportuaria,matconstr,1,Alvenaria,matconstr
tra_edif_constr_aeroportuaria,matconstr,2,Concreto,matconstr
tra_edif_constr_aeroportuaria,matconstr,3,Metal,matconstr
tra_edif_constr_aeroportuaria,matconstr,5,Madeira,matconstr
tra_edif_constr_aeroportuaria,matconstr,99,Outros,matconstr
tra_edif_constr_portuaria,administracao,0,Desconhecida,administracao
tra_edif_constr_portuaria,administracao,1,Federal,administracao
tra_edif_constr_portuaria,administracao,2,Estadual,administracao
tra_edif_constr_portuaria,administracao,3,Municipal,administracao
tra_edif_constr_portuaria,administracao,6,Particular,administracao
tra_edif_constr_portuaria,administracao,7,Concessionada,administracao
tra_edif_constr_portuaria,matconstr,0,Desconhecido,matconstr
tra_edif_constr_portuaria,matconstr,1,Alvenaria,matconstr
tra_edif_constr_portuaria,matconstr,2,Concreto,matconstr
tra_edif_constr_portuaria,matconstr,3,Metal,matconstr
tra_edif_constr_portuaria,matconstr,5,Madeira,matconstr
tra_edif_constr_portuaria,matconstr,99,Outros,matconstr
tra_edif_metro_ferroviaria,administracao,0,Desconhecida,administracao
tra_edif_metro_ferroviaria,administracao,1,Federal,administracao
tra_edif_metro_ferroviaria,administracao,2,Estadual,administracao
tra_edif_metro_ferroviaria,administracao,3,Municipal,administracao
tra_edif_metro_ferroviaria,administracao,6,Particular,administracao
tra_edif_metro_ferroviaria,administracao,7,Concessionada,administracao
tra_edif_metro_ferroviaria,matconstr,0,Desconhecido,matconstr
tra_edif_metro_ferroviaria,matconstr,1,Alvenaria,matconstr
tra_edif_metro_ferroviaria,matconstr,2,Concreto,matconstr
tra_edif_metro_ferroviaria,matconstr,3,Metal,matconstr
tra_edif_metro_ferroviaria,matconstr,5,Madeira,matconstr
tra_edif_metro_ferroviaria,matconstr,99,Outros,matconstr
tra_edif_rodoviaria,administracao,0,Desconhecida,administracao
tra_edif_rodoviaria,administracao,1,Federal,administracao
tra_edif_rodoviaria,administracao,2,Estadual,administracao
tra_edif_rodoviaria,administracao,3,Municipal,administracao
tra_edif_rodoviaria,administracao,6,Particular,administracao
tra_edif_rodoviaria,administracao,7,Concessionada,administracao
tra_edif_rodoviaria,matconstr,0,Desconhecido,matconstr
tra_edif_rodoviaria,matconstr,1,Alvenaria,matconstr
tra_edif_rodoviaria,matconstr,2,Concreto,matconstr
tra_edif_rodoviaria,matconstr,3,Metal,matconstr
tra_edif_rodoviaria,matconstr,5,Madeira,matconstr
tra_edif_rodoviaria,matconstr,99,Outros,matconstr
tra_galeria_bueiro,situacaofisica,0,Desconhecida,situacaofisica
tra_galeria_bueiro,situacaofisica,1,Abandonada,situacaofisica
tra_galeria_bueiro,situacaofisica,2,Destruída,situacaofisica
tra_galeria_bueiro,situacaofisica,3,Em Construção,situacaofisica
tra_galeria_bueiro,situacaofisica,5,Construída,situacaofisica
tra_edif_rodoviaria,situacaofisica,0,Desconhecida,situacaofisica
tra_edif_rodoviaria,situacaofisica,1,Abandonada,situacaofisica
tra_edif_rodoviaria,situacaofisica,2,Destruída,situacaofisica
tra_edif_rodoviaria,situacaofisica,3,Em Construção,situacaofisica
tra_edif_rodoviaria,situacaofisica,5,Construída,situacaofisica
tra_fundeadouro,administracao,0,Desconhecida,administracao
tra_fundeadouro,administracao,1,Federal,administracao
tra_fundeadouro,administracao,2,Estadual,administracao
tra_fundeadouro,administracao,3,Municipal,administracao
tra_fundeadouro,administracao,6,Particular,administracao
tra_fundeadouro,administracao,7,Concessionada,administracao
tra_galeria_bueiro,matconstr,0,Desconhecido,matconstr
tra_galeria_bueiro,matconstr,1,Alvenaria,matconstr
tra_galeria_bueiro,matconstr,2,Concreto,matconstr
tra_galeria_bueiro,matconstr,3,Metal,matconstr
tra_galeria_bueiro,matconstr,4,Rocha,matconstr
tra_galeria_bueiro,matconstr,99,Outros,matconstr
tra_girador_ferroviario,administracao,0,Desconhecida,administracao
tra_girador_ferroviario,administracao,1,Federal,administracao
tra_girador_ferroviario,administracao,2,Estadual,administracao
tra_girador_ferroviario,administracao,3,Municipal,administracao
tra_girador_ferroviario,administracao,6,Particular,administracao
tra_girador_ferroviario,administracao,7,Concessionada,administracao
tra_passag_elevada_viaduto,matconstr,0,Desconhecido,matconstr
tra_passag_elevada_viaduto,matconstr,1,Alvenaria,matconstr
tra_passag_elevada_viaduto,matconstr,2,Concreto,matconstr
tra_passag_elevada_viaduto,matconstr,3,Metal,matconstr
tra_passag_elevada_viaduto,matconstr,5,Madeira,matconstr
tra_passag_elevada_viaduto,matconstr,99,Outros,matconstr
tra_passag_elevada_viaduto,modaluso,4,Rodoviário,modaluso
tra_passag_elevada_viaduto,modaluso,5,Ferroviário,modaluso
tra_passag_elevada_viaduto,modaluso,8,Rodoferroviário,modaluso
tra_passag_elevada_viaduto,modaluso,9,Aeroportuário,modaluso
tra_patio,administracao,0,Desconhecida,administracao
tra_patio,administracao,1,Federal,administracao
tra_patio,administracao,2,Estadual,administracao
tra_patio,administracao,3,Municipal,administracao
tra_patio,administracao,6,Particular,administracao
tra_patio,administracao,7,Concessionada,administracao
tra_patio,modaluso,4,Rodoviário,modaluso
tra_patio,modaluso,5,Ferroviário,modaluso
tra_patio,modaluso,6,Metroviário,modaluso
tra_patio,modaluso,9,Aeroportuário,modaluso
tra_patio,modaluso,14,Portuário,modaluso
tra_patio,modaluso,98,Misto,modaluso
tra_pista_ponto_pouso,tipopista,9,Pista de pouso,tipopista
tra_pista_ponto_pouso,tipopista,10,Pista de táxi,tipopista
tra_pista_ponto_pouso,tipopista,11,Heliporto,tipopista
tra_ponte,matconstr,0,Desconhecido,matconstr
tra_ponte,matconstr,1,Alvenaria,matconstr
tra_ponte,matconstr,2,Concreto,matconstr
tra_ponte,matconstr,3,Metal,matconstr
tra_ponte,matconstr,5,Madeira,matconstr
tra_ponte,matconstr,99,Outros,matconstr
tra_ponte,modaluso,4,Rodoviário,modaluso
tra_ponte,modaluso,5,Ferroviário,modaluso
tra_ponte,modaluso,8,Rodoferroviário,modaluso
tra_ponte,modaluso,9,Aeroportuário,modaluso
tra_trecho_duto,situacaofisica,0,Desconhecida,situacaofisica
tra_trecho_duto,situacaofisica,1,Abandonada,situacaofisica
tra_trecho_duto,situacaofisica,2,Destruída,situacaofisica
tra_trecho_duto,situacaofisica,3,Em Construção,situacaofisica
tra_trecho_duto,situacaofisica,5,Construída,situacaofisica
tra_posto_combustivel,administracao,0,Desconhecida,administracao
tra_posto_combustivel,administracao,1,Federal,administracao
tra_posto_combustivel,administracao,2,Estadual,administracao
tra_posto_combustivel,administracao,3,Municipal,administracao
tra_posto_combustivel,administracao,6,Particular,administracao
tra_posto_combustivel,administracao,7,Concessionada,administracao
tra_posto_combustivel,matconstr,0,Desconhecido,matconstr
tra_posto_combustivel,matconstr,1,Alvenaria,matconstr
tra_posto_combustivel,matconstr,2,Concreto,matconstr
tra_posto_combustivel,matconstr,3,Metal,matconstr
tra_posto_combustivel,matconstr,5,Madeira,matconstr
tra_posto_combustivel,matconstr,99,Outros,matconstr
tra_posto_combustivel,situacaofisica,0,Desconhecida,situacaofisica
tra_posto_combustivel,situacaofisica,1,Abandonada,situacaofisica
tra_posto_combustivel,situacaofisica,2,Destruída,situacaofisica
tra_posto_combustivel,situacaofisica,3,Em Construção,situacaofisica
tra_posto_combustivel,situacaofisica,5,Construída,situacaofisica
tra_travessia_pedestre,matconstr,0,Desconhecido,matconstr
tra_travessia_pedestre,matconstr,1,Alvenaria,matconstr
tra_travessia_pedestre,matconstr,2,Concreto,matconstr
tra_travessia_pedestre,matconstr,3,Metal,matconstr
tra_travessia_pedestre,matconstr,5,Madeira,matconstr
tra_travessia_pedestre,matconstr,99,Outros,matconstr
tra_travessia_pedestre,situacaofisica,0,Desconhecida,situacaofisica
tra_travessia_pedestre,situacaofisica,1,Abandonada,situacaofisica
tra_travessia_pedestre,situacaofisica,2,Destruída,situacaofisica
tra_travessia_pedestre,situacaofisica,3,Em Construção,situacaofisica
tra_travessia_pedestre,situacaofisica,5,Construída,situacaofisica
tra_trecho_duto,matconstr,0,Desconhecido,matconstr
tra_trecho_duto,matconstr,1,Alvenaria,matconstr
tra_trecho_duto,matconstr,2,Concreto,matconstr
tra_trecho_duto,matconstr,3,Metal,matconstr
tra_trecho_duto,matconstr,4,Rocha,matconstr
tra_trecho_duto,matconstr,99,Outros,matconstr
tra_trecho_ferroviario,administracao,0,Desconhecida,administracao
tra_trecho_ferroviario,administracao,1,Federal,administracao
tra_trecho_ferroviario,administracao,2,Estadual,administracao
tra_trecho_ferroviario,administracao,3,Municipal,administracao
tra_trecho_ferroviario,administracao,6,Particular,administracao
tra_trecho_ferroviario,administracao,7,Concessionada,administracao
tra_trecho_ferroviario,administracao,97,Não aplicável,administracao
tra_trecho_ferroviario,jurisdicao,0,Desconhecida,jurisdicao
tra_trecho_ferroviario,jurisdicao,1,Federal,jurisdicao
tra_trecho_ferroviario,jurisdicao,2,Estadual,jurisdicao
tra_trecho_ferroviario,jurisdicao,3,Municipal,jurisdicao
tra_trecho_ferroviario,jurisdicao,6,Particular,jurisdicao
tra_trecho_ferroviario,posicaorelativa,0,Desconhecida,posicaorelativa
tra_trecho_ferroviario,posicaorelativa,2,Superfície,posicaorelativa
tra_trecho_ferroviario,posicaorelativa,3,Elevado,posicaorelativa
tra_trecho_ferroviario,posicaorelativa,6,Subterrâneo,posicaorelativa
tra_trecho_hidroviario,regime,0,Desconhecido,regime
tra_trecho_hidroviario,regime,1,Permanente,regime
tra_trecho_hidroviario,regime,6,Sazonal,regime
tra_trecho_rodoviario,administracao,0,Desconhecida,administracao
tra_trecho_rodoviario,administracao,1,Federal,administracao
tra_trecho_rodoviario,administracao,2,Estadual,administracao
tra_trecho_rodoviario,administracao,3,Municipal,administracao
tra_trecho_rodoviario,administracao,6,Particular,administracao
tra_trecho_rodoviario,administracao,7,Concessionada,administracao
tra_trecho_rodoviario,jurisdicao,0,Desconhecida,jurisdicao
tra_trecho_rodoviario,jurisdicao,1,Federal,jurisdicao
tra_trecho_rodoviario,jurisdicao,2,Estadual,jurisdicao
tra_trecho_rodoviario,jurisdicao,3,Municipal,jurisdicao
tra_trecho_rodoviario,jurisdicao,8,Propriedade particular,jurisdicao
tra_tunel,matconstr,0,Desconhecido,matconstr
tra_tunel,matconstr,1,Alvenaria,matconstr
tra_tunel,matconstr,2,Concreto,matconstr
tra_tunel,matconstr,3,Metal,matconstr
tra_tunel,matconstr,5,Madeira,matconstr
tra_tunel,matconstr,99,Outros,matconstr
tra_tunel,modaluso,4,Rodoviário,modaluso
tra_tunel,modaluso,5,Ferroviário,modaluso
tra_tunel,modaluso,6,Metroviário,modaluso
tra_tunel,modaluso,7,Dutos,modaluso
tra_tunel,modaluso,8,Rodoferroviário,modaluso
veg_brejo_pantano,classificacaoporte,0,Desconhecido,classificacaoporte
veg_brejo_pantano,classificacaoporte,1,Arbórea,classificacaoporte
veg_brejo_pantano,classificacaoporte,2,Arbustiva,classificacaoporte
veg_brejo_pantano,classificacaoporte,98,Misto,classificacaoporte
veg_caatinga,classificacaoporte,0,Desconhecido,classificacaoporte
veg_caatinga,classificacaoporte,1,Arbórea,classificacaoporte
veg_caatinga,classificacaoporte,2,Arbustiva,classificacaoporte
veg_caatinga,classificacaoporte,98,Misto,classificacaoporte
veg_campinarana,classificacaoporte,0,Desconhecido,classificacaoporte
veg_campinarana,classificacaoporte,1,Arbórea,classificacaoporte
veg_campinarana,classificacaoporte,2,Arbustiva,classificacaoporte
veg_campinarana,classificacaoporte,98,Misto,classificacaoporte
veg_cerrado_cerradao,classificacaoporte,0,Desconhecido,classificacaoporte
veg_cerrado_cerradao,classificacaoporte,1,Arbórea,classificacaoporte
veg_cerrado_cerradao,classificacaoporte,2,Arbustiva,classificacaoporte
veg_cerrado_cerradao,classificacaoporte,98,Misto,classificacaoporte
veg_floresta,classificacaoporte,0,Desconhecido,classificacaoporte
veg_floresta,classificacaoporte,1,Arbórea,classificacaoporte
veg_floresta,classificacaoporte,2,Arbustiva,classificacaoporte
veg_floresta,classificacaoporte,98,Misto,classificacaoporte
veg_macega_chavascal,classificacaoporte,0,Desconhecido,classificacaoporte
veg_macega_chavascal,classificacaoporte,1,Arbórea,classificacaoporte
veg_macega_chavascal,classificacaoporte,2,Arbustiva,classificacaoporte
veg_macega_chavascal,classificacaoporte,98,Misto,classificacaoporte
veg_mangue,classificacaoporte,0,Desconhecido,classificacaoporte
veg_mangue,classificacaoporte,1,Arbórea,classificacaoporte
veg_mangue,classificacaoporte,2,Arbustiva,classificacaoporte
veg_mangue,classificacaoporte,98,Misto,classificacaoporte
veg_veg_area_contato,classificacaoporte,0,Desconhecido,classificacaoporte
veg_veg_area_contato,classificacaoporte,1,Arbórea,classificacaoporte
veg_veg_area_contato,classificacaoporte,2,Arbustiva,classificacaoporte
veg_veg_area_contato,classificacaoporte,98,Misto,classificacaoporte
veg_veg_restinga,classificacaoporte,0,Desconhecido,classificacaoporte
